model,n_features,n_splits,scorer,outliers,scores
ElasticNet,10,4,r2_score,yes,[-7.91217738e-02 -4.79874743e-03 -3.78066464e-01 -1.89793893e+02]
ElasticNet,10,4,r2_score,no,[-7.74539161e-02 -1.01997701e-01 -7.84330098e-01 -1.96699870e+02]
ElasticNet,10,4,mae,yes,[-0.6542481  -0.57134872 -1.38106018 -0.58117168]
ElasticNet,10,4,mae,no,[-0.64757973 -0.45306428 -1.70851085 -0.61139316]
ElasticNet,10,4,mse,yes,[7.91217738e-02 4.79874743e-03 3.78066464e-01 1.89793893e+02]
ElasticNet,10,4,mse,no,[7.74539161e-02 1.01997701e-01 7.84330098e-01 1.96699870e+02]
ElasticNet,11,4,r2_score,yes,[-7.91217738e-02 -4.79874743e-03 -3.78066464e-01 -1.89793893e+02]
ElasticNet,11,4,r2_score,no,[-7.74539161e-02 -1.01997701e-01 -7.84330098e-01 -1.96699870e+02]
ElasticNet,11,4,mae,yes,[-0.6542481  -0.57134872 -1.38106018 -0.58117168]
ElasticNet,11,4,mae,no,[-0.64757973 -0.45306428 -1.70851085 -0.61139316]
ElasticNet,11,4,mse,yes,[7.91217738e-02 4.79874743e-03 3.78066464e-01 1.89793893e+02]
ElasticNet,11,4,mse,no,[7.74539161e-02 1.01997701e-01 7.84330098e-01 1.96699870e+02]
ElasticNet,12,4,r2_score,yes,[-7.91217738e-02 -4.79874743e-03 -3.78066464e-01 -1.89793893e+02]
ElasticNet,12,4,r2_score,no,[-7.74539161e-02 -1.01997701e-01 -7.84330098e-01 -1.96699870e+02]
ElasticNet,12,4,mae,yes,[-0.6542481  -0.57134872 -1.38106018 -0.58117168]
ElasticNet,12,4,mae,no,[-0.64757973 -0.45306428 -1.70851085 -0.61139316]
ElasticNet,12,4,mse,yes,[7.91217738e-02 4.79874743e-03 3.78066464e-01 1.89793893e+02]
ElasticNet,12,4,mse,no,[7.74539161e-02 1.01997701e-01 7.84330098e-01 1.96699870e+02]
ElasticNet,13,4,r2_score,yes,[-7.91217738e-02 -4.79874743e-03 -3.78066464e-01 -1.89793893e+02]
ElasticNet,13,4,r2_score,no,[-7.74539161e-02 -1.01997701e-01 -7.84330098e-01 -1.96699870e+02]
ElasticNet,13,4,mae,yes,[-0.6542481  -0.57134872 -1.38106018 -0.58117168]
ElasticNet,13,4,mae,no,[-0.64757973 -0.45306428 -1.70851085 -0.61139316]
ElasticNet,13,4,mse,yes,[7.91217738e-02 4.79874743e-03 3.78066464e-01 1.89793893e+02]
ElasticNet,13,4,mse,no,[7.74539161e-02 1.01997701e-01 7.84330098e-01 1.96699870e+02]
ElasticNet,14,4,r2_score,yes,[-7.91217738e-02 -4.79874743e-03 -3.78066464e-01 -1.89793893e+02]
ElasticNet,14,4,r2_score,no,[-7.74539161e-02 -1.01997701e-01 -7.84330098e-01 -1.96699870e+02]
ElasticNet,14,4,mae,yes,[-0.6542481  -0.57134872 -1.38106018 -0.58117168]
ElasticNet,14,4,mae,no,[-0.64757973 -0.45306428 -1.70851085 -0.61139316]
ElasticNet,14,4,mse,yes,[7.91217738e-02 4.79874743e-03 3.78066464e-01 1.89793893e+02]
ElasticNet,14,4,mse,no,[7.74539161e-02 1.01997701e-01 7.84330098e-01 1.96699870e+02]
ElasticNet,15,4,r2_score,yes,[-7.91217738e-02 -4.79874743e-03 -3.78066464e-01 -1.89793893e+02]
ElasticNet,15,4,r2_score,no,[-7.74539161e-02 -1.01997701e-01 -7.84330098e-01 -1.96699870e+02]
ElasticNet,15,4,mae,yes,[-0.6542481  -0.57134872 -1.38106018 -0.58117168]
ElasticNet,15,4,mae,no,[-0.64757973 -0.45306428 -1.70851085 -0.61139316]
ElasticNet,15,4,mse,yes,[7.91217738e-02 4.79874743e-03 3.78066464e-01 1.89793893e+02]
ElasticNet,15,4,mse,no,[7.74539161e-02 1.01997701e-01 7.84330098e-01 1.96699870e+02]
ElasticNet,2,5,r2_score,yes,[ -24.59134484   -0.78006113   -0.17578886   -0.46785042 -157.32637881]
ElasticNet,2,5,r2_score,no,"[-3.18028250e+01 -5.19903683e-01 -3.18886980e-04 -7.41640847e-01
 -1.66691053e+02]"
ElasticNet,2,5,mae,yes,[-0.33040146 -1.00861842 -0.50524413 -1.49007914 -0.55748623]
ElasticNet,2,5,mae,no,[-0.31387035 -0.83457805 -0.60994756 -1.71840893 -0.58874517]
ElasticNet,2,5,mse,yes,[ 24.59134484   0.78006113   0.17578886   0.46785042 157.32637881]
ElasticNet,2,5,mse,no,"[3.18028250e+01 5.19903683e-01 3.18886980e-04 7.41640847e-01
 1.66691053e+02]"
ElasticNet,3,5,r2_score,yes,[ -24.59134484   -0.78006113   -0.17578886   -0.46785042 -157.32637881]
ElasticNet,3,5,r2_score,no,"[-3.18028250e+01 -5.19903683e-01 -3.18886980e-04 -7.41640847e-01
 -1.66691053e+02]"
ElasticNet,3,5,mae,yes,[-0.33040146 -1.00861842 -0.50524413 -1.49007914 -0.55748623]
ElasticNet,3,5,mae,no,[-0.31387035 -0.83457805 -0.60994756 -1.71840893 -0.58874517]
ElasticNet,3,5,mse,yes,[ 24.59134484   0.78006113   0.17578886   0.46785042 157.32637881]
ElasticNet,3,5,mse,no,"[3.18028250e+01 5.19903683e-01 3.18886980e-04 7.41640847e-01
 1.66691053e+02]"
ElasticNet,4,5,r2_score,yes,[ -24.59134484   -0.78006113   -0.17578886   -0.46785042 -157.32637881]
ElasticNet,4,5,r2_score,no,"[-3.18028250e+01 -5.19903683e-01 -3.18886980e-04 -7.41640847e-01
 -1.66691053e+02]"
ElasticNet,4,5,mae,yes,[-0.33040146 -1.00861842 -0.50524413 -1.49007914 -0.55748623]
ElasticNet,4,5,mae,no,[-0.31387035 -0.83457805 -0.60994756 -1.71840893 -0.58874517]
ElasticNet,4,5,mse,yes,[ 24.59134484   0.78006113   0.17578886   0.46785042 157.32637881]
ElasticNet,4,5,mse,no,"[3.18028250e+01 5.19903683e-01 3.18886980e-04 7.41640847e-01
 1.66691053e+02]"
ElasticNet,5,5,r2_score,yes,[ -24.59134484   -0.78006113   -0.17578886   -0.46785042 -157.32637881]
ElasticNet,5,5,r2_score,no,"[-3.18028250e+01 -5.19903683e-01 -3.18886980e-04 -7.41640847e-01
 -1.66691053e+02]"
ElasticNet,5,5,mae,yes,[-0.33040146 -1.00861842 -0.50524413 -1.49007914 -0.55748623]
ElasticNet,5,5,mae,no,[-0.31387035 -0.83457805 -0.60994756 -1.71840893 -0.58874517]
ElasticNet,5,5,mse,yes,[ 24.59134484   0.78006113   0.17578886   0.46785042 157.32637881]
ElasticNet,5,5,mse,no,"[3.18028250e+01 5.19903683e-01 3.18886980e-04 7.41640847e-01
 1.66691053e+02]"
ElasticNet,6,5,r2_score,yes,[ -24.59134484   -0.78006113   -0.17578886   -0.46785042 -157.32637881]
ElasticNet,6,5,r2_score,no,"[-3.18028250e+01 -5.19903683e-01 -3.18886980e-04 -7.41640847e-01
 -1.66691053e+02]"
ElasticNet,6,5,mae,yes,[-0.33040146 -1.00861842 -0.50524413 -1.49007914 -0.55748623]
ElasticNet,6,5,mae,no,[-0.31387035 -0.83457805 -0.60994756 -1.71840893 -0.58874517]
ElasticNet,6,5,mse,yes,[ 24.59134484   0.78006113   0.17578886   0.46785042 157.32637881]
ElasticNet,6,5,mse,no,"[3.18028250e+01 5.19903683e-01 3.18886980e-04 7.41640847e-01
 1.66691053e+02]"
ElasticNet,7,5,r2_score,yes,[ -24.59134484   -0.78006113   -0.17578886   -0.46785042 -157.32637881]
ElasticNet,7,5,r2_score,no,"[-3.18028250e+01 -5.19903683e-01 -3.18886980e-04 -7.41640847e-01
 -1.66691053e+02]"
ElasticNet,7,5,mae,yes,[-0.33040146 -1.00861842 -0.50524413 -1.49007914 -0.55748623]
ElasticNet,7,5,mae,no,[-0.31387035 -0.83457805 -0.60994756 -1.71840893 -0.58874517]
ElasticNet,7,5,mse,yes,[ 24.59134484   0.78006113   0.17578886   0.46785042 157.32637881]
ElasticNet,7,5,mse,no,"[3.18028250e+01 5.19903683e-01 3.18886980e-04 7.41640847e-01
 1.66691053e+02]"
ElasticNet,8,5,r2_score,yes,[ -24.59134484   -0.78006113   -0.17578886   -0.46785042 -157.32637881]
ElasticNet,8,5,r2_score,no,"[-3.18028250e+01 -5.19903683e-01 -3.18886980e-04 -7.41640847e-01
 -1.66691053e+02]"
ElasticNet,8,5,mae,yes,[-0.33040146 -1.00861842 -0.50524413 -1.49007914 -0.55748623]
ElasticNet,8,5,mae,no,[-0.31387035 -0.83457805 -0.60994756 -1.71840893 -0.58874517]
ElasticNet,8,5,mse,yes,[ 24.59134484   0.78006113   0.17578886   0.46785042 157.32637881]
ElasticNet,8,5,mse,no,"[3.18028250e+01 5.19903683e-01 3.18886980e-04 7.41640847e-01
 1.66691053e+02]"
ElasticNet,9,5,r2_score,yes,[ -24.59134484   -0.78006113   -0.17578886   -0.46785042 -157.32637881]
ElasticNet,9,5,r2_score,no,"[-3.18028250e+01 -5.19903683e-01 -3.18886980e-04 -7.41640847e-01
 -1.66691053e+02]"
ElasticNet,9,5,mae,yes,[-0.33040146 -1.00861842 -0.50524413 -1.49007914 -0.55748623]
ElasticNet,9,5,mae,no,[-0.31387035 -0.83457805 -0.60994756 -1.71840893 -0.58874517]
ElasticNet,9,5,mse,yes,[ 24.59134484   0.78006113   0.17578886   0.46785042 157.32637881]
ElasticNet,9,5,mse,no,"[3.18028250e+01 5.19903683e-01 3.18886980e-04 7.41640847e-01
 1.66691053e+02]"
ElasticNet,10,5,r2_score,yes,[ -24.59134484   -0.78006113   -0.17578886   -0.46785042 -157.32637881]
ElasticNet,10,5,r2_score,no,"[-3.18028250e+01 -5.19903683e-01 -3.18886980e-04 -7.41640847e-01
 -1.66691053e+02]"
ElasticNet,10,5,mae,yes,[-0.33040146 -1.00861842 -0.50524413 -1.49007914 -0.55748623]
ElasticNet,10,5,mae,no,[-0.31387035 -0.83457805 -0.60994756 -1.71840893 -0.58874517]
ElasticNet,10,5,mse,yes,[ 24.59134484   0.78006113   0.17578886   0.46785042 157.32637881]
ElasticNet,10,5,mse,no,"[3.18028250e+01 5.19903683e-01 3.18886980e-04 7.41640847e-01
 1.66691053e+02]"
ElasticNet,11,5,r2_score,yes,[ -24.59134484   -0.78006113   -0.17578886   -0.46785042 -157.32637881]
ElasticNet,11,5,r2_score,no,"[-3.18028250e+01 -5.19903683e-01 -3.18886980e-04 -7.41640847e-01
 -1.66691053e+02]"
ElasticNet,11,5,mae,yes,[-0.33040146 -1.00861842 -0.50524413 -1.49007914 -0.55748623]
ElasticNet,11,5,mae,no,[-0.31387035 -0.83457805 -0.60994756 -1.71840893 -0.58874517]
ElasticNet,11,5,mse,yes,[ 24.59134484   0.78006113   0.17578886   0.46785042 157.32637881]
ElasticNet,11,5,mse,no,"[3.18028250e+01 5.19903683e-01 3.18886980e-04 7.41640847e-01
 1.66691053e+02]"
ElasticNet,12,5,r2_score,yes,[ -24.59134484   -0.78006113   -0.17578886   -0.46785042 -157.32637881]
ElasticNet,12,5,r2_score,no,"[-3.18028250e+01 -5.19903683e-01 -3.18886980e-04 -7.41640847e-01
 -1.66691053e+02]"
ElasticNet,12,5,mae,yes,[-0.33040146 -1.00861842 -0.50524413 -1.49007914 -0.55748623]
ElasticNet,12,5,mae,no,[-0.31387035 -0.83457805 -0.60994756 -1.71840893 -0.58874517]
ElasticNet,12,5,mse,yes,[ 24.59134484   0.78006113   0.17578886   0.46785042 157.32637881]
ElasticNet,12,5,mse,no,"[3.18028250e+01 5.19903683e-01 3.18886980e-04 7.41640847e-01
 1.66691053e+02]"
ElasticNet,13,5,r2_score,yes,[ -24.59134484   -0.78006113   -0.17578886   -0.46785042 -157.32637881]
ElasticNet,13,5,r2_score,no,"[-3.18028250e+01 -5.19903683e-01 -3.18886980e-04 -7.41640847e-01
 -1.66691053e+02]"
ElasticNet,13,5,mae,yes,[-0.33040146 -1.00861842 -0.50524413 -1.49007914 -0.55748623]
ElasticNet,13,5,mae,no,[-0.31387035 -0.83457805 -0.60994756 -1.71840893 -0.58874517]
ElasticNet,13,5,mse,yes,[ 24.59134484   0.78006113   0.17578886   0.46785042 157.32637881]
ElasticNet,13,5,mse,no,"[3.18028250e+01 5.19903683e-01 3.18886980e-04 7.41640847e-01
 1.66691053e+02]"
ElasticNet,14,5,r2_score,yes,[ -24.59134484   -0.78006113   -0.17578886   -0.46785042 -157.32637881]
ElasticNet,14,5,r2_score,no,"[-3.18028250e+01 -5.19903683e-01 -3.18886980e-04 -7.41640847e-01
 -1.66691053e+02]"
ElasticNet,14,5,mae,yes,[-0.33040146 -1.00861842 -0.50524413 -1.49007914 -0.55748623]
ElasticNet,14,5,mae,no,[-0.31387035 -0.83457805 -0.60994756 -1.71840893 -0.58874517]
ElasticNet,14,5,mse,yes,[ 24.59134484   0.78006113   0.17578886   0.46785042 157.32637881]
ElasticNet,14,5,mse,no,"[3.18028250e+01 5.19903683e-01 3.18886980e-04 7.41640847e-01
 1.66691053e+02]"
ElasticNet,15,5,r2_score,yes,[ -24.59134484   -0.78006113   -0.17578886   -0.46785042 -157.32637881]
ElasticNet,15,5,r2_score,no,"[-3.18028250e+01 -5.19903683e-01 -3.18886980e-04 -7.41640847e-01
 -1.66691053e+02]"
ElasticNet,15,5,mae,yes,[-0.33040146 -1.00861842 -0.50524413 -1.49007914 -0.55748623]
ElasticNet,15,5,mae,no,[-0.31387035 -0.83457805 -0.60994756 -1.71840893 -0.58874517]
ElasticNet,15,5,mse,yes,[ 24.59134484   0.78006113   0.17578886   0.46785042 157.32637881]
ElasticNet,15,5,mse,no,"[3.18028250e+01 5.19903683e-01 3.18886980e-04 7.41640847e-01
 1.66691053e+02]"
SVR,2,2,r2_score,yes,[-0.40515256 -0.2231182 ]
SVR,2,2,r2_score,no,[-0.33874929 -0.3392944 ]
SVR,2,2,mae,yes,[-0.6228624  -0.78812153]
SVR,2,2,mae,no,[-0.54285449 -0.96646439]
SVR,2,2,mse,yes,[0.40515256 0.2231182 ]
SVR,2,2,mse,no,[0.33874929 0.3392944 ]
SVR,3,2,r2_score,yes,[-0.41870516 -0.21455766]
SVR,3,2,r2_score,no,[-0.34039987 -0.35074013]
SVR,3,2,mae,yes,[-0.62636554 -0.75053454]
SVR,3,2,mae,no,[-0.54334518 -0.96682376]
SVR,3,2,mse,yes,[0.41870516 0.21455766]
SVR,3,2,mse,no,[0.34039987 0.35074013]
SVR,4,2,r2_score,yes,[-0.40530035 -0.21567536]
SVR,4,2,r2_score,no,[-0.32579398 -0.36733858]
SVR,4,2,mae,yes,[-0.63593552 -0.80315412]
SVR,4,2,mae,no,[-0.54045705 -1.09946895]
SVR,4,2,mse,yes,[0.40530035 0.21567536]
SVR,4,2,mse,no,[0.32579398 0.36733858]
SVR,5,2,r2_score,yes,[-0.40619584 -0.22182775]
SVR,5,2,r2_score,no,[-0.35151951 -0.3328236 ]
SVR,5,2,mae,yes,[-0.64831459 -0.7680022 ]
SVR,5,2,mae,no,[-0.5707465  -0.98112304]
SVR,5,2,mse,yes,[0.40619584 0.22182775]
SVR,5,2,mse,no,[0.35151951 0.3328236 ]
SVR,6,2,r2_score,yes,[-0.39524424 -0.1900984 ]
SVR,6,2,r2_score,no,[-0.33716438 -0.28855584]
SVR,6,2,mae,yes,[-0.64736255 -0.758196  ]
SVR,6,2,mae,no,[-0.57482813 -0.96753863]
SVR,6,2,mse,yes,[0.39524424 0.1900984 ]
SVR,6,2,mse,no,[0.33716438 0.28855584]
SVR,7,2,r2_score,yes,[-0.37626151 -0.17789605]
SVR,7,2,r2_score,no,[-0.3143235  -0.30133132]
SVR,7,2,mae,yes,[-0.63292383 -0.79135708]
SVR,7,2,mae,no,[-0.55056129 -1.01253691]
SVR,7,2,mse,yes,[0.37626151 0.17789605]
SVR,7,2,mse,no,[0.3143235  0.30133132]
SVR,8,2,r2_score,yes,[-0.35375134 -0.17760339]
SVR,8,2,r2_score,no,[-0.30010508 -0.31107237]
SVR,8,2,mae,yes,[-0.63516848 -0.79613752]
SVR,8,2,mae,no,[-0.55597225 -1.0284261 ]
SVR,8,2,mse,yes,[0.35375134 0.17760339]
SVR,8,2,mse,no,[0.30010508 0.31107237]
SVR,9,2,r2_score,yes,[-0.3552606 -0.1794648]
SVR,9,2,r2_score,no,[-0.3022643  -0.31469283]
SVR,9,2,mae,yes,[-0.63530392 -0.80333029]
SVR,9,2,mae,no,[-0.55553127 -1.03301229]
SVR,9,2,mse,yes,[0.3552606 0.1794648]
SVR,9,2,mse,no,[0.3022643  0.31469283]
SVR,10,2,r2_score,yes,[-0.28804727 -0.27320516]
SVR,10,2,r2_score,no,[-0.26996752 -0.35464161]
SVR,10,2,mae,yes,[-0.61370318 -0.95799874]
SVR,10,2,mae,no,[-0.54324768 -1.08004859]
SVR,10,2,mse,yes,[0.28804727 0.27320516]
SVR,10,2,mse,no,[0.26996752 0.35464161]
SVR,11,2,r2_score,yes,[-0.29848346 -0.26772426]
SVR,11,2,r2_score,no,[-0.26762796 -0.35972276]
SVR,11,2,mae,yes,[-0.61764513 -0.96988045]
SVR,11,2,mae,no,[-0.5425395  -1.08896962]
SVR,11,2,mse,yes,[0.29848346 0.26772426]
SVR,11,2,mse,no,[0.26762796 0.35972276]
SVR,12,2,r2_score,yes,[-0.26032457 -0.24969843]
SVR,12,2,r2_score,no,[-0.24964573 -0.35383732]
SVR,12,2,mae,yes,[-0.61568095 -0.96113956]
SVR,12,2,mae,no,[-0.53869688 -1.13719762]
SVR,12,2,mse,yes,[0.26032457 0.24969843]
SVR,12,2,mse,no,[0.24964573 0.35383732]
SVR,13,2,r2_score,yes,[-0.25611433 -0.25668282]
SVR,13,2,r2_score,no,[-0.25259563 -0.34131136]
SVR,13,2,mae,yes,[-0.61579347 -0.94608039]
SVR,13,2,mae,no,[-0.54234675 -1.1228587 ]
SVR,13,2,mse,yes,[0.25611433 0.25668282]
SVR,13,2,mse,no,[0.25259563 0.34131136]
SVR,14,2,r2_score,yes,[-0.27607827 -0.26093471]
SVR,14,2,r2_score,no,[-0.25240408 -0.34119675]
SVR,14,2,mae,yes,[-0.61679348 -0.93598195]
SVR,14,2,mae,no,[-0.54229542 -1.12251376]
SVR,14,2,mse,yes,[0.27607827 0.26093471]
SVR,14,2,mse,no,[0.25240408 0.34119675]
SVR,15,2,r2_score,yes,[-0.29014315 -0.25608356]
SVR,15,2,r2_score,no,[-0.28181652 -0.32844777]
SVR,15,2,mae,yes,[-0.60921362 -0.91366774]
SVR,15,2,mae,no,[-0.53150346 -1.09422861]
SVR,15,2,mse,yes,[0.29014315 0.25608356]
SVR,15,2,mse,no,[0.28181652 0.32844777]
SVR,2,3,r2_score,yes,[ -0.53949078  -0.40510036 -56.6717185 ]
SVR,2,3,r2_score,no,[-0.35802757 -0.53599961 -0.59632501]
SVR,2,3,mae,yes,[-0.74873384 -1.1113441  -0.24388649]
SVR,2,3,mae,no,[-0.62045439 -1.27405198 -0.5619283 ]
SVR,2,3,mse,yes,[ 0.53949078  0.40510036 56.6717185 ]
SVR,2,3,mse,no,[0.35802757 0.53599961 0.59632501]
SVR,3,3,r2_score,yes,[ -0.53877909  -0.40890472 -12.02953322]
SVR,3,3,r2_score,no,[-0.35547561 -0.56394601  0.14548342]
SVR,3,3,mae,yes,[-0.74526199 -1.11339354 -0.10417939]
SVR,3,3,mae,no,[-0.61941322 -1.28413283 -0.32104887]
SVR,3,3,mse,yes,[ 0.53877909  0.40890472 12.02953322]
SVR,3,3,mse,no,[ 0.35547561  0.56394601 -0.14548342]
SVR,4,3,r2_score,yes,[ -0.50825864  -0.40842828 -15.3813477 ]
SVR,4,3,r2_score,no,[-0.33981122 -0.53728662 -0.13480033]
SVR,4,3,mae,yes,[-0.78091555 -1.11975038 -0.15445186]
SVR,4,3,mae,no,[-0.61655652 -1.29806831 -0.49876799]
SVR,4,3,mse,yes,[ 0.50825864  0.40842828 15.3813477 ]
SVR,4,3,mse,no,[0.33981122 0.53728662 0.13480033]
SVR,5,3,r2_score,yes,[-0.48935781 -0.39002171 -5.55820624]
SVR,5,3,r2_score,no,[-0.31495686 -0.5153191   0.14527525]
SVR,5,3,mae,yes,[-0.75720132 -1.11995522 -0.08183118]
SVR,5,3,mae,no,[-0.63403887 -1.311721   -0.30935426]
SVR,5,3,mse,yes,[0.48935781 0.39002171 5.55820624]
SVR,5,3,mse,no,[ 0.31495686  0.5153191  -0.14527525]
SVR,6,3,r2_score,yes,[ -0.48989602  -0.32953897 -14.6835873 ]
SVR,6,3,r2_score,no,[-0.31608634 -0.44729587  0.16360366]
SVR,6,3,mae,yes,[-0.75021166 -1.10416747 -0.14615387]
SVR,6,3,mae,no,[-0.61767448 -1.28121105 -0.34608259]
SVR,6,3,mse,yes,[ 0.48989602  0.32953897 14.6835873 ]
SVR,6,3,mse,no,[ 0.31608634  0.44729587 -0.16360366]
SVR,7,3,r2_score,yes,[ -0.46288388  -0.37269289 -19.13709827]
SVR,7,3,r2_score,no,[-0.344513   -0.49171744  0.14164556]
SVR,7,3,mae,yes,[-0.74248552 -1.11607077 -0.17275295]
SVR,7,3,mae,no,[-0.60439426 -1.27054192 -0.32937854]
SVR,7,3,mse,yes,[ 0.46288388  0.37269289 19.13709827]
SVR,7,3,mse,no,[ 0.344513    0.49171744 -0.14164556]
SVR,8,3,r2_score,yes,[ -0.43647163  -0.36491738 -23.68222206]
SVR,8,3,r2_score,no,[-0.33183106 -0.4652379   0.07234412]
SVR,8,3,mae,yes,[-0.74455364 -1.11430364 -0.19629688]
SVR,8,3,mae,no,[-0.60891581 -1.26720307 -0.35669073]
SVR,8,3,mse,yes,[ 0.43647163  0.36491738 23.68222206]
SVR,8,3,mse,no,[ 0.33183106  0.4652379  -0.07234412]
SVR,9,3,r2_score,yes,[ -0.43941704  -0.35707607 -28.57261538]
SVR,9,3,r2_score,no,[-0.3369774  -0.46606637  0.06813964]
SVR,9,3,mae,yes,[-0.74476273 -1.11466925 -0.21567511]
SVR,9,3,mae,no,[-0.60890557 -1.26804374 -0.36139351]
SVR,9,3,mse,yes,[ 0.43941704  0.35707607 28.57261538]
SVR,9,3,mse,no,[ 0.3369774   0.46606637 -0.06813964]
SVR,10,3,r2_score,yes,[ -0.40012146  -0.46878978 -88.83986547]
SVR,10,3,r2_score,no,[-0.34204585 -0.57268931 -0.01448202]
SVR,10,3,mae,yes,[-0.71590977 -1.22260999 -0.37955189]
SVR,10,3,mae,no,[-0.59567493 -1.32343304 -0.38554731]
SVR,10,3,mse,yes,[ 0.40012146  0.46878978 88.83986547]
SVR,10,3,mse,no,[0.34204585 0.57268931 0.01448202]
SVR,11,3,r2_score,yes,[  -0.39741382   -0.44503959 -100.77758271]
SVR,11,3,r2_score,no,[-0.33609023 -0.55410855 -0.04636171]
SVR,11,3,mae,yes,[-0.71601167 -1.21041807 -0.40475546]
SVR,11,3,mae,no,[-0.59430108 -1.31229243 -0.39106136]
SVR,11,3,mse,yes,[  0.39741382   0.44503959 100.77758271]
SVR,11,3,mse,no,[0.33609023 0.55410855 0.04636171]
SVR,12,3,r2_score,yes,[ -0.33646158  -0.44474276 -94.73966331]
SVR,12,3,r2_score,no,[-0.31335646 -0.53576529 -0.30170552]
SVR,12,3,mae,yes,[-0.69930431 -1.2169402  -0.39249496]
SVR,12,3,mae,no,[-0.59006092 -1.3099999  -0.4957997 ]
SVR,12,3,mse,yes,[ 0.33646158  0.44474276 94.73966331]
SVR,12,3,mse,no,[0.31335646 0.53576529 0.30170552]
SVR,13,3,r2_score,yes,[ -0.34882513  -0.42731345 -82.39645971]
SVR,13,3,r2_score,no,[-0.31644869 -0.53231278 -0.26479789]
SVR,13,3,mae,yes,[-0.70940391 -1.19234821 -0.3654862 ]
SVR,13,3,mae,no,[-0.59682138 -1.30998788 -0.48120572]
SVR,13,3,mse,yes,[ 0.34882513  0.42731345 82.39645971]
SVR,13,3,mse,no,[0.31644869 0.53231278 0.26479789]
SVR,14,3,r2_score,yes,[ -0.38125907  -0.41852676 -77.61628605]
SVR,14,3,r2_score,no,[-0.31713382 -0.53226719 -0.26432385]
SVR,14,3,mae,yes,[-0.7173289  -1.18092752 -0.35412571]
SVR,14,3,mae,no,[-0.5968909  -1.30994045 -0.48102438]
SVR,14,3,mse,yes,[ 0.38125907  0.41852676 77.61628605]
SVR,14,3,mse,no,[0.31713382 0.53226719 0.26432385]
SVR,15,3,r2_score,yes,[ -0.31442625  -0.34507167 -69.12478934]
SVR,15,3,r2_score,no,[-0.23825273 -0.29147265  0.06022001]
SVR,15,3,mae,yes,[-0.74125225 -1.17431522 -0.3280575 ]
SVR,15,3,mae,no,[-0.63594819 -1.33910496 -0.39274694]
SVR,15,3,mse,yes,[ 0.31442625  0.34507167 69.12478934]
SVR,15,3,mse,no,[ 0.23825273  0.29147265 -0.06022001]
SVR,2,4,r2_score,yes,[ -0.30748495  -0.16910327  -0.59333036 -12.04084064]
SVR,2,4,r2_score,no,[ -0.32203354  -0.05428287  -1.01084574 -20.07398702]
SVR,2,4,mae,yes,[-0.6184882  -0.3891994  -1.35059905 -0.13567002]
SVR,2,4,mae,no,[-0.573891   -0.24143769 -1.71825313 -0.18373106]
SVR,2,4,mse,yes,[ 0.30748495  0.16910327  0.59333036 12.04084064]
SVR,2,4,mse,no,[ 0.32203354  0.05428287  1.01084574 20.07398702]
SVR,3,4,r2_score,yes,[-0.29462371 -0.1701533  -0.58850145 -1.52543487]
SVR,3,4,r2_score,no,[-0.31846913 -0.04566477 -1.03813355 -4.34319888]
SVR,3,4,mae,yes,[-0.61749794 -0.3901265  -1.33966454 -0.05803118]
SVR,3,4,mae,no,[-0.57395326 -0.25168682 -1.73073727 -0.09195446]
SVR,3,4,mse,yes,[0.29462371 0.1701533  0.58850145 1.52543487]
SVR,3,4,mse,no,[0.31846913 0.04566477 1.03813355 4.34319888]
SVR,4,4,r2_score,yes,[-0.26750724 -0.1863616  -0.59284899 -3.57604554]
SVR,4,4,r2_score,no,[-0.3015606  -0.01972936 -1.06069388 -8.90990103]
SVR,4,4,mae,yes,[-0.60647922 -0.42725352 -1.36293338 -0.08245465]
SVR,4,4,mae,no,[-0.57030896 -0.25571408 -1.75998434 -0.13088531]
SVR,4,4,mse,yes,[0.26750724 0.1863616  0.59284899 3.57604554]
SVR,4,4,mse,no,[0.3015606  0.01972936 1.06069388 8.90990103]
SVR,5,4,r2_score,yes,[-0.20539286 -0.19470274 -0.5917392  -2.08139362]
SVR,5,4,r2_score,no,[-0.2863189  -0.04340248 -0.99631657 -4.6484257 ]
SVR,5,4,mae,yes,[-0.60263702 -0.47165288 -1.34557012 -0.06192538]
SVR,5,4,mae,no,[-0.57972881 -0.29417263 -1.73068624 -0.09321402]
SVR,5,4,mse,yes,[0.20539286 0.19470274 0.5917392  2.08139362]
SVR,5,4,mse,no,[0.2863189  0.04340248 0.99631657 4.6484257 ]
SVR,6,4,r2_score,yes,[-0.21408836 -0.17531911 -0.55677165 -3.80071182]
SVR,6,4,r2_score,no,[-0.29178925 -0.0184537  -0.94171346 -6.49760467]
SVR,6,4,mae,yes,[-0.59044004 -0.46406248 -1.33606224 -0.08464007]
SVR,6,4,mae,no,[-0.57077323 -0.27484036 -1.71225516 -0.1115075 ]
SVR,6,4,mse,yes,[0.21408836 0.17531911 0.55677165 3.80071182]
SVR,6,4,mse,no,[0.29178925 0.0184537  0.94171346 6.49760467]
SVR,7,4,r2_score,yes,[-0.22712607 -0.22038133 -0.56108128 -7.36739948]
SVR,7,4,r2_score,no,[ -0.31403495  -0.08499457  -0.95996951 -10.18173347]
SVR,7,4,mae,yes,[-0.5717262  -0.44421867 -1.36281775 -0.11386989]
SVR,7,4,mae,no,[-0.56564355 -0.25213869 -1.70793065 -0.13672813]
